AT,AP,AH,AFDP,GTEP,TIT,TAT,TEY,CDP,CO,NOX
21.02,1004.9,68.615,5.2023,25.292,1089.1,549.98,134.15,12.087,1.3986,71.543
19.687,1005.1,73.762,5.111,25.101,1088.1,549.76,133.73,12.103,1.3137,70.497
18.765,1005.5,80.979,5.1394,24.963,1087.8,549.95,133.71,12.008,1.3342,69.275
18.17,1005.7,84.715,5.159,24.946,1087.5,550.06,133.7,12,1.5405,69.392
17.851,1005.6,85.75,5.2109,25.184,1088.1,550.3,134.14,12.104,1.9363,70.791
18.3,1005.5,85.445,5.1679,24.65,1084.5,549.93,131.85,11.783,2.1464,69.58
17.558,1005,87.832,4.3848,19.828,1056.6,550.09,111.48,10.5,4.3912,66.716
16.632,1004.9,91.332,4.4337,19.595,1055.2,550.05,110.78,10.467,4.0725,68.038
15.7,1004.6,90.562,4.449,19.828,1056.4,549.99,111.99,10.53,3.9003,70.478
14.98,1004.1,90.187,4.4239,19.619,1055.1,549.9,111.31,10.501,3.9204,72.721
14.263,1003.9,90.829,4.5034,19.611,1055.3,549.96,111.63,10.442,4.0183,72.842
13.795,1003.7,93.661,4.5758,19.637,1055.4,550.06,111.72,10.427,3.9195,73.345
14.302,1003.8,95.931,4.7371,20.6,1060.5,549.88,115.02,10.691,3.5407,72.454
16.854,1003.9,96.103,5.4086,25.181,1087.7,549.71,133.48,12.019,3.1293,69.707
19.774,1004,80.116,5.2671,25.432,1089.2,550.11,134.06,12.107,1.5201,73.059
21.231,1003.8,73.206,5.1776,25.332,1088.7,550.13,133.71,12.03,1.536,71.886
22.181,1003.7,71.043,5.1779,25.458,1088.6,550,133.74,12.034,1.4443,71.25
22.116,1003.5,73.652,5.1911,25.474,1088.8,549.59,133.72,12.039,1.6266,71.859
22.564,1003.2,70.208,5.2115,25.514,1089.3,549.78,133.71,12.043,1.4839,72.14
22.715,1002.8,71.193,5.2281,25.601,1089.3,549.82,133.71,12.047,1.2351,70.916
22.766,1002.4,71.12,5.2331,25.582,1089.8,550.24,133.72,12.053,1.2971,69.758
22.521,1002,71.483,5.2455,25.658,1089.7,550.07,133.72,12.062,1.3576,71.169
23.08,1001.6,66.365,5.2722,25.636,1090.2,550.3,133.71,12.064,1.2844,73.432
23.1,1001.8,66.658,5.2505,25.691,1090.1,549.82,133.72,12.119,1.2504,73.346
22.932,1002.3,66.827,5.234,25.83,1090.6,549.86,134.3,12.178,1.3624,74.905
21.832,1002.8,70.738,5.1793,25.421,1088.3,549.88,133.21,11.98,1.5574,74.693
20.863,1003.3,69.747,5.1297,25.251,1088.2,549.85,133.71,11.998,1.6914,76.441
19.78,1004,79.66,5.1532,25.188,1087.9,549.96,133.66,11.98,1.6811,72.754
18.417,1003.9,94.633,5.3949,25.022,1087.5,550.2,133.68,11.966,1.3378,69.669
18.048,1003.5,96.433,5.5094,25.043,1088.2,550.2,133.92,11.945,1.5243,69.15
17.989,1003.2,96.207,5.4577,24.973,1087.7,549.9,133.68,11.949,1.5482,70.696
17.987,1003.4,96.322,5.4686,25.095,1087.2,549.71,133.68,12.062,1.4956,70.881
17.465,1003.4,96.566,5.5001,24.963,1087.4,550.14,133.92,12.112,1.2846,70.82
17.357,1003.2,98.139,5.4844,24.927,1087.7,549.67,133.68,12.091,1.3675,71.124
17.359,1003.2,97.475,5.4897,24.881,1087,550.16,133.68,12.069,1.6731,73.043
17.347,1002.9,97.229,5.4768,24.917,1087.3,550.28,133.7,12.048,1.6861,71.468
17.703,1003.3,97.55,5.4865,24.97,1087.7,549.9,133.72,12.026,1.7,70.397
18.356,1003.9,95.321,5.4561,25.078,1087.8,549.78,133.71,12.004,1.4681,68.557
18.688,1003.9,94.575,5.4208,25.157,1088,549.92,133.74,11.982,1.4205,68.58
18.678,1004.7,94.014,5.3933,25.01,1087.6,549.91,133.37,11.876,1.2526,68.823
18.672,1004.7,96.456,5.4605,25.081,1087.9,550.12,133.7,11.95,1.6992,70.403
18.906,1004.7,95.972,5.4786,25.122,1088.5,550.06,133.75,12.02,1.7564,71.217
18.908,1004.8,94.072,5.455,25.103,1088.5,550.25,133.74,12.106,1.6267,70.783
18.812,1005,92.899,5.4433,25.245,1088.8,550.3,134.45,12.111,1.3455,70.768
18.907,1005.2,91.828,5.4002,25.107,1088.1,549.95,133.75,12.123,1.4709,71.219
18.876,1005.5,92.13,5.4132,25.072,1088.5,550.06,133.74,12.087,1.5035,70.487
18.406,1006.4,95.6,5.5063,25.116,1087.9,549.91,133.75,12.05,1.4595,68.886
17.697,1006.6,100.07,5.6697,25.112,1087.4,550.18,133.74,12.014,1.4546,68.554
17.354,1006.7,100.1,5.8689,25.009,1087.5,550.32,133.75,11.978,1.5308,69.269
17.016,1005.4,100.11,5.9521,24.921,1087,550.33,133.73,11.959,1.4959,69.041
16.925,1005.7,100.11,5.9377,24.859,1087,550.41,133.72,11.951,1.4781,68.961
16.972,1006.7,100.01,5.7868,24.999,1087.4,549.92,133.7,11.965,1.534,69.542
17.267,1007.8,99.968,5.6262,25.145,1087.8,549.69,133.7,11.982,1.527,71.044
17.527,1008,99.045,5.1229,22.695,1073.2,549.97,122.98,11.218,2.4933,70.786
17.511,1007.8,98.579,4.4893,19.415,1053.7,549.93,108.89,10.305,3.8626,68.086
17.316,1007.8,98.099,4.5415,19.468,1054.4,550,109.6,10.462,3.795,69.369
16.807,1008.1,97.383,4.5263,19.368,1054.2,549.98,109.56,10.362,4.0388,71.746
16.353,1008.3,98.148,4.5338,19.353,1053.9,550,109.48,10.244,3.9114,72.01
16.202,1008.6,98.156,4.5378,19.4,1054.4,550,109.82,10.374,3.7554,71.551
16.078,1008.9,98.309,4.5432,19.368,1054,550.02,109.56,10.4,3.741,71.089
16.604,1009.2,98.867,4.5439,19.464,1054.4,550.03,109.62,10.401,3.7063,69.135
17.569,1009.4,97.208,4.6062,20.167,1058.3,549.89,112.29,10.656,3.513,69.345
18.692,1009.4,91.774,5.2766,24.757,1085.1,549.66,131.4,11.74,1.7734,68.889
19.379,1009.7,88.638,4.6368,21.34,1065.5,549.96,116.89,10.878,2.7544,66.443
20.378,1009.7,83.66,4.7935,22.708,1073.7,549.9,122.73,11.17,1.6256,65.676
21.155,1010.1,81.722,4.1471,18.706,1050.2,550,105.01,10.178,3.6669,62.058
20.135,1010.1,84.251,5.2082,25.08,1087,550.08,132.68,11.907,1.4556,70.497
20.087,1009.7,87.206,5.2872,25.345,1088.8,549.79,133.72,11.995,1.3531,70.818
21.148,1009.4,80.195,4.6935,22.346,1071.1,549.79,120.36,11.158,2.2417,66.832
21.655,1009.7,80.5,4.2453,19.62,1055.1,550,108.96,10.294,3.2952,62.748
22.073,1010.1,77.879,4.2624,19.565,1054.9,550.01,108.78,10.348,3.2476,62.047
21.7,1010.1,79.274,4.255,19.53,1054.8,550.12,108.77,10.351,3.5318,64.042
21.586,1010.2,80.472,4.2458,19.528,1054.5,550.13,108.78,10.317,3.6313,64.209
20.883,1010.5,82.386,4.2676,19.554,1054.6,550.05,108.79,10.283,3.7636,64.054
19.524,1010.8,88.394,4.3194,19.476,1054.1,550.01,108.76,10.249,4.0944,65.353
18.801,1011.4,89.464,4.3083,19.458,1054.1,549.96,108.74,10.215,4.2248,66.386
18.35,1011.4,92.124,4.3739,19.634,1055.4,549.8,109.35,10.438,4.2983,71.914
18.131,1011.3,91.371,4.3696,19.48,1054.2,550.04,108.92,10.362,4.0162,68.272
17.708,1011,91.958,4.3764,19.417,1054,549.98,108.88,10.371,3.974,69.547
17.458,1010.9,93.55,4.4847,19.403,1053.9,549.91,109.03,10.414,3.9391,67.109
17.344,1010.7,95.589,4.6764,19.426,1053.9,550.07,109,10.469,4.0103,66.893
17.208,1010.5,95.605,4.7131,19.415,1053.8,550.16,109.08,10.404,3.9962,67.196
16.843,1010.4,95.004,4.7277,19.34,1053.6,550.01,109.06,10.338,4.0515,69.08
16.443,1010.7,96.03,4.8357,19.342,1053.7,550.08,109.23,10.272,4.0302,68.742
16.447,1011.1,97.302,4.9001,19.346,1053.7,549.99,109.14,10.206,4.0462,68.437
16.765,1011.4,98.071,4.9527,19.359,1053.9,549.86,109.18,10.282,4.1881,73.251
17.636,1011.6,95.793,4.7922,19.885,1057.6,549.95,111.51,10.495,3.3943,67.474
18.258,1011.8,91.085,4.528,19.944,1057.8,549.79,111.58,10.534,3.1017,67.692
19.386,1012,86.213,4.3902,19.856,1057.3,549.99,110.77,10.513,3.3546,66.694
20.72,1011.9,80.872,4.3242,19.969,1057.5,550.13,110.77,10.526,3.0965,64.973
21.382,1011.6,79.436,4.3747,19.887,1057.3,550.16,110.74,10.503,3.1511,65.217
21.878,1011.3,79.061,4.3897,19.959,1057.7,550.19,110.75,10.522,3.5424,65.89
23.066,1011.3,75.482,4.3944,19.996,1057.9,550.06,110.74,10.504,3.446,64.239
21.821,1011.5,80.257,4.3032,19.359,1053.5,550.04,107.77,10.368,4.0024,64.55
20.387,1011.5,88.277,4.502,20.108,1058.4,550.16,111.5,10.469,3.5469,64.227
19.932,1011.2,90.134,4.4661,20.106,1058.5,550.29,111.38,10.427,3.5851,64.098
20.174,1011.4,89.97,4.4049,19.958,1057.3,549.96,110.73,10.384,3.7477,64.604
20.447,1011.6,88.024,4.4224,19.913,1057,550.11,110.54,10.375,3.7052,64.3
19.81,1011.9,90.559,4.479,20.036,1057.6,550.03,111.11,10.416,3.6683,64.022
19.227,1012.2,91.548,5.4331,25.095,1087.8,549.84,132.82,12.042,1.9363,69.805
18.212,1011.8,93.566,5.4007,24.972,1087.4,550.02,132.68,12.055,1.8929,68.322
17.689,1011.8,95.019,5.2111,23.039,1075.9,550.04,124.59,11.411,2.3342,69.066
17.487,1011.4,96.237,4.7059,19.376,1053.7,549.97,108.84,10.412,4.1012,68.525
17.413,1011,97.292,4.8771,19.341,1053.5,549.85,108.68,10.367,4.1983,66.817
17.045,1010.8,96.45,4.8685,19.327,1053.7,550.07,108.85,10.319,4.1362,67.554
16.481,1011.2,96.863,4.8601,19.309,1053.4,549.89,109.03,10.319,3.9919,69.189
15.891,1011.4,95.45,4.8043,19.228,1053.6,549.98,109.26,10.358,4.0261,70.926
16.014,1011.8,99.355,4.887,19.242,1053.9,549.95,109.25,10.372,3.9895,68.741
17.013,1011.9,99.993,4.906,19.287,1053.2,549.88,108.37,10.181,4.3728,69.452
18.331,1012.3,97.514,5.5273,23.926,1081.2,550.03,128.24,11.725,2.1757,68.769
19.569,1012.6,91.694,5.4554,25.015,1087.3,550.4,132.42,12.061,1.1828,66.615
20.584,1012.7,89.498,5.4764,25.14,1088,550.22,132.81,12.024,1.1187,66.237
21.842,1012.8,84.397,5.4519,25.21,1088.8,550.28,132.94,12.011,1.4503,68.626
23.144,1012.8,77.47,4.8351,22.214,1071.1,549.99,120.1,11.153,2.6236,66.304
23.478,1012.7,74.224,4.9035,22.933,1075.4,549.9,123.1,11.391,2.4448,67.15
23.696,1012.3,73.2,5.2877,25.222,1088.8,550.37,132.44,12.109,1.5256,69.56
23.81,1012.2,72.532,5.2352,25.113,1087.6,550.24,131.75,11.991,1.5728,69.233
23.754,1012.3,71.098,5.2206,25.075,1088,549.93,131.83,11.979,1.5959,69.038
23.933,1011.7,69.041,5.2093,25.24,1088.2,550.29,131.78,11.997,1.4419,69.781
23.639,1011.2,73.668,5.2257,25.346,1088.9,550.3,132.5,12.082,1.3299,69.074
22.824,1010.9,79.688,5.287,25.488,1089.7,549.86,133.41,12.122,1.4831,68.93
21.397,1011.1,84.694,5.3233,25.175,1087.5,550.09,132.68,11.994,1.7573,66.744
20.282,1011.2,88.69,5.3773,25.08,1087.6,550.24,132.73,11.948,1.9953,69.075
19.712,1010.7,90.651,5.455,25.039,1087.7,549.99,132.73,11.852,2.3242,68.581
18.785,1010.5,89.687,5.4536,24.783,1086.3,549.86,132.26,11.88,2.0117,68.963
17.895,1010.2,90.605,5.5194,24.86,1086.6,549.74,132.82,11.905,1.711,69.358
17.205,1010.1,89.961,5.4394,24.913,1087.1,550.3,133.42,11.946,1.7089,71.45
16.322,1009.7,92.221,4.9668,22.326,1071.8,550.22,122.36,11.185,2.6252,70.488
15.616,1009.4,92.626,4.4958,19.292,1053.3,549.94,109.41,10.367,4.2218,71.683
15.062,1009,93.544,4.4673,19.156,1052.9,550.01,109.31,10.31,4.092,71.623
14.589,1009,93.329,4.4593,19.038,1052,549.74,108.75,10.285,4.3935,72.526
14.569,1009,93.991,4.455,19.111,1052.4,549.85,108.72,10.235,4.4576,72.263
15.546,1008.5,95.546,4.4476,19.354,1053.2,549.77,109.22,10.273,4.4485,71.977
17.573,1008.5,96.977,4.707,20.885,1062.3,550.02,114.91,10.757,8.5621,56.414
19.644,1007.9,94.574,5.5002,25.244,1088.2,549.8,133.11,11.985,1.3488,67.451
20.957,1007.1,86.776,5.315,25.263,1088.3,549.62,132.8,12.076,1.3466,67.25
21.578,1006.4,85.815,5.2806,25.211,1087.6,549.53,132.24,12.12,1.3338,67.303
22.522,1005.8,80.684,5.2917,25.399,1088.9,549.84,132.74,12.165,1.2898,69.772
23.942,1004.9,73.289,5.289,25.466,1089.7,549.78,132.75,12.21,1.3306,71.539
24.565,1004,70.354,5.3012,25.657,1090,550.29,133.21,12.135,1.087,69.168
24.915,1003.4,68.383,5.2311,25.281,1087.9,550.24,131.26,12.021,0.924,68.191
25.356,1002.6,65.818,5.2565,25.429,1088.2,549.88,131.45,12.023,1.0848,47.221
25.439,1002.5,62.359,5.2704,25.706,1089.2,549.9,132.03,12.042,0.69301,67.949
25.132,1002.9,67.379,5.299,25.809,1090,550.1,133.23,12.14,0.7805,67.91
23.695,1003.4,74.132,5.2641,25.497,1089.2,550.1,133.04,12.083,1.1084,68.245
22.692,1003.6,77.817,5.2049,25.319,1088.2,549.75,132.74,12.017,1.3278,67.86
22.167,1004.1,79.469,5.1767,25.327,1087.8,549.57,132.75,12.041,1.278,68.389
21.073,1004.1,82.599,5.2406,25.144,1087.4,549.62,132.74,12.074,1.367,69.825
19.833,1004.2,84.783,5.3048,25.298,1088.8,550.15,134.04,12.078,1.2298,70.442
18.999,1004.4,84.058,5.2256,25.046,1088,549.94,133.46,12.091,1.1619,69.876
18.478,1004.7,77.059,5.0617,24.968,1088,550.35,133.61,12.074,1.2427,73.178
17.577,1005,78.167,4.992,24.747,1086.5,550.02,132.92,11.964,1.4601,72.901
17.14,1004.9,80.14,4.7243,23.131,1075.8,550.03,125.31,11.336,2.7643,73.787
16.468,1004.9,81.91,4.1636,19.31,1053.3,549.93,109.37,10.362,4.2246,73.234
15.719,1004.8,84.986,4.1936,19.289,1053,550.05,109.36,10.35,4.0817,72.14
14.921,1005,86.828,4.223,19.247,1053.1,549.84,109.64,10.289,3.6701,76.007
14.598,1005.2,91.721,4.7464,21.671,1067,549.86,120.03,11.028,2.9803,75.849
16.748,1005.7,93.828,5.2892,25.194,1087.3,550.31,133.41,11.913,1.3501,71.921
19.144,1005.9,85.623,5.2786,25.444,1089.1,550.11,133.72,12.016,1.5668,73.808
20.73,1006.2,80.911,5.2365,25.455,1089.3,550.01,133.74,12.045,1.6365,81.295
22.184,1006.5,77.467,5.2464,25.535,1089.4,549.62,133.72,12.051,1.6789,71.764
23.467,1006.8,71.832,5.3116,25.633,1089.9,550,133.75,12.088,1.6304,72.102
24.232,1006.9,71.337,5.283,25.414,1089.5,549.59,132.94,12.128,1.7201,69.611
24.334,1006.9,70.333,5.2363,25.426,1088.9,549.63,132.74,12.168,1.6573,69.345
23.796,1006.7,72.82,5.2776,25.66,1090.5,549.71,133.66,12.101,1.4559,69.749
24.542,1006.4,66.414,5.296,25.538,1089.4,549.68,132.73,11.95,1.4245,69.688
24.885,1006.4,68.171,4.5836,21.36,1065.2,550.02,115.7,10.824,2.7233,62.512
24.904,1006.6,69.049,4.3095,19.867,1056.2,549.94,109.4,10.436,3.3212,61.209
24.117,1007.2,66.2,4.2798,19.973,1056.9,549.92,109.79,10.568,3.41,63.355
22.172,1007.6,74.199,4.9786,24.144,1081.9,550.17,128.24,11.705,1.8011,67.519
19.942,1007.9,82.755,5.1826,25.007,1087.1,549.76,132.74,11.948,1.1823,68.335
19.827,1008,84.962,5.1916,25.153,1087.8,549.8,132.74,11.924,1.2857,67.73
19.408,1008.3,79.282,5.0627,24.752,1086,550.13,131.89,11.837,1.318,69.593
18.317,1008.5,78.211,5.0711,24.88,1086.7,550.29,132.77,11.901,1.7704,71.387
17.434,1008.2,81.651,4.1932,19.605,1055.5,549.98,110.47,10.463,3.8216,69.394
16.942,1008,84,4.1892,19.354,1053.8,550,109.41,10.336,4.0769,69.62
16.746,1007.8,86.404,4.247,19.421,1054.2,550.07,109.87,10.322,3.816,70.487
16.303,1007.4,88.62,4.2881,19.434,1054,550.14,109.74,10.349,3.9241,70.718
16.12,1007.4,87.753,4.2976,19.391,1053.8,550.1,109.73,10.338,3.8242,72.658
15.58,1007.3,90.019,4.3778,19.36,1053.5,550.13,109.73,10.229,4.4768,77.852
15.741,1007.1,92.896,4.6781,21.104,1063.6,549.73,116.74,10.824,4.0532,75.1
17.753,1007.1,94.595,5.3972,25.192,1087.5,549.81,132.99,12.036,2.1407,72.12
20.139,1006.8,81.494,5.3436,25.452,1088.9,549.81,133.29,11.944,1.2398,72.983
22.185,1006.9,70.223,6.0431,29.58,1096.8,540.22,145.05,13.056,0.88867,70.608
23.395,1007.1,63.729,6.3457,31.369,1099.9,535.85,149.85,13.409,0.91796,70.161
24.512,1006.9,60.012,4.6549,21.859,1068.6,550.04,118.1,11.062,1.7828,65.451
25.387,1006.8,55.027,4.7465,22.447,1072.1,550.14,120.65,11.286,2.0297,68.674
23.824,1006.6,60.669,5.2631,25.177,1088.3,549.89,132.75,11.967,1.6588,72.893
22.319,1006.3,72.105,5.2225,25.132,1087.6,549.65,132.73,11.906,1.5744,72.346
21.642,1006,70.928,5.1827,25.182,1088,550.15,132.73,11.845,1.4975,73.332
21.468,1005.9,77.734,4.6276,21.69,1067.6,549.82,118.24,10.951,2.7277,66.861
22.316,1005.5,70.941,4.2535,19.474,1054.6,550.07,108.77,10.435,3.4504,66.154
22.919,1005.5,64.341,4.2133,19.472,1054.4,550,108.78,10.482,3.6338,68.438
21.892,1005.7,69.858,4.5047,21.289,1065.2,550.1,116.91,11.01,3.0017,69.826
20.974,1006.1,74.647,5.1736,24.992,1086.8,550.03,132.67,11.956,1.5338,70.892
18.868,1006.3,81.743,5.2145,24.805,1086.6,550.01,132.7,11.972,1.6915,68.783
17.678,1006.2,89.019,5.2736,24.797,1086.6,549.65,132.84,11.883,1.8238,71.151
17.193,1005.9,91.346,4.3158,19.208,1053,549.91,108.57,10.288,4.2354,71.928
17.009,1005.8,91.398,4.2979,19.14,1052.6,549.9,108.33,10.345,4.3418,71.425
17.094,1005.5,90.4,4.3476,19.384,1054.2,549.92,109.63,10.404,3.9517,69.261
17.058,1005.4,91.234,4.3263,19.185,1052.9,549.91,108.73,10.339,3.8003,69.196
16.642,1005.2,93.761,4.3808,19.186,1052.8,550.05,108.73,10.281,3.6868,69.273
16.668,1005.4,93.838,4.3541,19.214,1052.7,549.84,108.69,10.178,3.8218,69.648
17.161,1005.7,92.201,4.3806,19.25,1052.8,549.77,108.68,10.294,4.3643,71.453
17.843,1005.9,92.885,4.3745,19.247,1052.9,549.92,108.23,10.199,3.9929,69.183
18.507,1006.3,91.342,5.1078,23.474,1077.6,549.68,126.14,11.52,3.9545,73.092
19.391,1006.6,87.002,5.3867,24.987,1087.4,550.28,132.66,11.861,1.2617,70.757
20.491,1006.9,81.478,5.3191,25.054,1085.6,548.77,132.16,11.953,2.1168,76.024
21.227,1007.4,79.49,5.2818,25.075,1087.4,550.34,132.74,11.975,4.0994,74.564
21.77,1007.6,79.925,5.3168,25.141,1087.7,550.4,132.75,11.992,1.6989,67.536
23.106,1007.6,74.227,4.4158,19.876,1056.9,549.93,110.01,10.523,1.658,58.043
23.758,1007.5,69.167,5.3347,24.981,1087.6,550.38,131.82,11.988,0.39069,65.558
23.781,1007.4,68.644,5.3135,24.98,1087.9,550.22,131.76,11.943,1.3231,69.832
22.142,1008.3,78.039,4.4791,20.716,1062,549.83,114.09,10.746,1.843,62.357
19.755,1008.9,93.691,4.4128,19.379,1054,550.16,108.79,10.346,1.9791,59.213
19.311,1009.3,95.55,4.4296,19.357,1053.6,550.09,108.49,10.337,3.4429,62.659
18.509,1010,98.598,4.5792,19.275,1053.6,549.96,108.78,10.334,3.6207,64.166
17.568,1010.6,100.05,5.2873,22.581,1073.5,550.11,123.35,11.307,2.0799,66.954
17.172,1011.3,100.09,5.3687,22.855,1075.4,549.64,124.5,11.274,2.1218,68.62
18.133,1008,98.317,3.9558,20.467,1054.1,546.24,111.28,10.579,15.423,67.812
17.773,1007.9,100.04,4.2487,20,1057.2,550.08,110.36,10.507,4.927,62.754
17.702,1006.6,100.1,4.4565,19.903,1057,549.97,110.82,10.407,5.1103,59.966
17.638,1006.6,100.1,3.9006,19.932,1057.1,549.91,111.02,10.517,5.0547,60.742
18.048,1006.4,100.09,3.7288,19.896,1057,549.96,110.79,10.467,5.0565,59.202
18.091,1006,100.11,3.7008,19.499,1054.6,549.72,109.18,10.459,5.2832,59.238
18.231,1006.3,100.12,4.3329,23.831,1079.9,549.83,127.99,11.62,2.6089,63.077
18.67,1006.1,100.08,4.5336,24.965,1087.4,549.88,133.67,11.946,1.8764,65.273
19.318,1005.4,98.962,4.4284,24.841,1086.9,549.92,133.34,11.947,1.6876,63.894
20.041,1005.4,92.631,4.2165,24.913,1087.5,549.95,133.44,11.936,2.0108,67.504
20.733,1005.3,88.237,4.1836,24.936,1087.1,549.94,133.27,11.926,1.8035,66.377
21.652,1005.1,83.468,4.1662,24.902,1087,549.97,132.84,11.933,1.5927,66.212
21.385,1005,82.737,4.1517,24.813,1086.5,550.1,132.85,11.916,2.3876,66.884
20.197,1005,83.703,4.0814,24.837,1086.8,550.21,132.85,11.877,1.6855,66.11
20.801,1005.3,81.429,3.9748,24.802,1086.6,550.1,132.86,11.83,1.6237,66.773
19.515,1005.9,82.659,3.8796,24.589,1086.2,550.07,132.86,11.783,1.7162,66.703
18.232,1005.9,88.646,3.4841,20.943,1064.5,549.8,117.13,10.833,4.2966,62.911
17.787,1006.2,89.237,3.6451,22.186,1071.5,549.77,122.71,11.173,2.5084,63.143
17.432,1006.3,89.909,4.0128,24.608,1086,549.95,133.42,11.819,0.98954,67.192
17.351,1006.9,90.962,4.0814,24.698,1086.8,550.11,133.84,11.877,1.087,68.359
17.126,1007.3,91.323,4.1107,24.64,1086.8,549.98,133.83,11.979,2.2123,69.658
16.571,1007.4,93.685,5.2543,31.482,1100,533.08,156.39,13.704,1.408,65.925
16.432,1007.2,92.875,4.9368,29.502,1099.9,539.88,151.61,13.277,1.1847,69.69
16.659,1007,92.176,4.9023,29.488,1100.1,539.86,151.32,13.314,1.2012,68.779
17.24,1007,97.904,4.9607,29.003,1100.2,541.72,149.92,13.205,1.2416,68.131
17.019,1007,91.247,4.9226,29.391,1099.9,540.23,151.38,13.27,1.7276,70.83
16.341,1006.9,88.869,4.6547,28.293,1100,543.59,149.1,12.988,0.72649,71.866
16.39,1007,89.559,4.7004,28.463,1099.9,543.03,149.37,13.098,0.54253,71.996
16.518,1007.5,91.565,4.6682,27.967,1100.1,545.24,147.91,12.996,0.45753,71.932
17.548,1007.9,92.77,4.7808,28.817,1099.9,542.68,148.84,13.124,1.1733,71.158
19.056,1008.2,90.636,4.762,28.605,1099.9,543.46,147.72,13.087,1.2181,71.682
20.023,1008.4,88.385,4.8498,29.014,1100,541.92,148.52,13.176,1.1896,70.636
20.89,1008.6,82.92,4.6895,28.532,1100,543.76,147.42,12.942,1.1775,71.281
22.214,1008.7,73.716,4.6411,28.848,1100.1,542.65,147.32,13.079,1.6793,74.236
23.202,1008.5,73.572,4.7348,29.265,1099.8,540.92,148.1,13.18,1.5405,71.747
23.783,1008.6,71.905,4.645,28.631,1100,543.36,147.38,13.088,1.1157,68.976
22.676,1008.3,71.695,4.6685,29.242,1099.8,541.34,148.09,13.194,1.6976,72.578
22.452,1008.2,72.407,4.6262,28.762,1100.1,542.85,147.12,13.089,1.5376,72.227
21.827,1008.1,74.331,4.6872,29.003,1099.9,541.47,148.16,13.166,1.1534,72.179
20.427,1008.2,76.883,4.5883,28.448,1100.1,542.98,148,13.08,1.1605,73.226
19.676,1008,79.067,4.5872,28.742,1099.9,542.33,148.55,13.148,1.1966,73.757
18.977,1008,83.878,4.529,28.001,1100,544.8,147.33,13.013,1.2617,74.562
18.168,1007.9,89.051,4.6758,28.463,1099.8,543.18,148.58,13.111,1.7732,74.449
18.497,1008.3,86.594,4.6032,28.192,1100,544.38,147.46,13.019,1.2737,74.619
18.728,1008.6,85.933,4.6533,28.907,1099.8,542.36,148.8,13.106,1.2364,73.186
18.639,1009,85.051,4.5765,28.351,1099.8,544.22,147.81,12.943,1.275,74.943
18.381,1009.1,86.935,4.711,28.962,1100,542,149.46,13.103,1.5679,74.568
18.159,1009,88.275,4.7168,28.663,1100.2,542.69,148.85,13.059,1.4805,72.242
17.9,1008.8,87.087,5.0098,30.909,1100,535.03,154.48,13.512,1.4839,68.385
17.257,1008.7,89.146,5.0729,30.99,1100.3,534.82,155.23,13.665,1.2742,69.177
17.203,1008.9,86.651,5.0716,31.354,1100.1,533.27,155.96,13.754,1.6253,70.384
17.057,1009.3,85.967,4.9652,30.822,1100.3,535.02,154.96,13.619,0.7572,68.037
17.36,1009.7,86.193,4.9979,30.977,1100.4,534.29,154.9,13.688,0.7551,66.749
17.884,1010.2,88.285,4.9166,30.38,1099.9,536.64,153.36,13.401,1.1484,69.211
18.443,1010.8,91.504,5.0178,30.609,1100.3,535.72,153.15,13.53,1.1637,67.021
19.183,1011.3,88.365,5.0137,30.546,1100.2,536.52,152.81,13.501,1.1255,66.702
20.049,1011.5,85.065,4.9817,30.629,1100.3,536.08,152.5,13.598,1.2618,68.074
21.639,1011.8,77.737,4.8598,30.288,1100.1,537.43,151.1,13.291,1.8698,70.834
22.87,1012.1,73.606,4.8551,30.045,1100.3,537.56,150.3,13.357,1.7128,69.964
23.487,1011.9,71.034,4.8648,30.216,1099.8,537.29,150.38,13.453,1.2257,68.138
24.011,1011.8,68.502,4.84,29.983,1099.9,538.28,149.67,13.374,1.8527,69.213
24.247,1011.6,68.178,4.838,30.059,1099.8,538.13,149.53,13.261,1.2459,66.941
24.431,1011.6,66.149,4.8462,30.228,1099.6,537.67,151.21,13.439,0.87827,64.932
24.165,1011.8,67.024,4.9146,30.903,1099.9,535.43,153.88,13.539,0.97266,63.838
23.404,1011.8,71.443,4.8017,30.052,1099.9,538.12,150.07,13.311,0.84607,67.295
22.381,1011.7,76.337,4.8041,30.13,1100,537.91,150.56,13.343,1.6887,68.864
20.745,1011.7,84.356,4.8504,30.22,1100.3,537.38,151.66,13.491,1.3012,66.705
19.816,1011.9,86.141,4.9186,30.52,1099.9,536.42,152.73,13.505,1.2635,66.696
19.183,1012.2,86.291,4.9752,30.995,1100,534.83,154.47,13.636,1.22,64.994
18.142,1012.4,87.319,5.0694,31.006,1100.2,534.27,155.14,13.619,1.455,66.916
17.327,1012.6,89.532,5.1673,31.273,1100,533.38,156.08,13.748,1.9178,67.269
17,1012.4,90.627,5.1407,31.011,1099.9,534.42,155.36,13.658,1.18,66.51
16.364,1012.1,92.044,5.3653,31.335,1099.9,533.43,156.68,13.693,0.81265,65.45
15.831,1011.8,92.743,5.4002,31.4,1100,532.79,157.14,13.715,0.78225,66.019
15.411,1011.8,92.599,5.3333,31.241,1100,533.39,157.1,13.7,1.158,67.123
15.207,1012.2,93.238,5.3085,31.444,1100.2,532.32,157.53,13.815,1.3868,66.645
